CampaignID,StartDate,EndDate,Channel,Impressions,Clicks,Leads,Conversions,Cost_USD,Revenue_USD,ROI,Campaign_Duration,CPC,CPL,Conversion_Rate
CAMP06067,2025-10-19,2025-10-29,Email,126383,8833,3311,1926,1476.63,3893.38,1.64,10,0.16717196875353788,0.4459770462096044,21.804596399864145
CAMP06068,2025-01-18,2025-01-28,Display,82508,7899,2704,1475,4323.45,11342.6,1.62,10,0.5473414356247626,1.598909023668639,18.67324977845297
CAMP06069,2025-03-31,2025-04-14,Display,137937,12509,4759,1330,1878.62,2715.74,0.45,14,0.1501814693420737,0.3947509981088464,10.632344711807498
CAMP06070,2025-06-30,2025-07-10,Influencer,126389,6306,2197,746,2178.22,4766.65,1.19,10,0.3454202346971138,0.99145197997269,11.83000317158262
CAMP06071,2025-09-12,2025-09-17,Social,238101,16043,5214,2519,4215.13,5586.07,0.33,5,0.262739512559995,0.8084253931722286,15.701552078788255
CAMP06072,2025-09-10,2025-09-24,Search,193513,11149,5245,1451,2191.94,3631.44,0.66,14,0.1966041797470625,0.41791039084842707,13.014620145304512
CAMP06073,2025-09-14,2025-09-27,Email,244673,10080,2413,1052,4265.06,7824.46,0.83,13,0.4231210317460318,1.767534189805222,10.436507936507937
CAMP06074,2025-12-12,2025-12-27,Display,214072,4923,855,353,440.2,820.47,0.86,15,0.08941702214097096,0.5148538011695907,7.170424537883405
CAMP06075,2025-03-28,2025-04-08,Display,173654,14292,5976,1892,3486.27,6539.41,0.88,11,0.24393157010915198,0.5833785140562249,13.238175202910718
CAMP06076,2025-03-31,2025-04-11,Social,84132,1526,231,73,408.75,1049.27,1.57,11,0.26785714285714285,1.7694805194805194,4.783748361730013
CAMP06077,2025-08-25,2025-09-09,Display,256894,16663,6196,2518,3971.06,8896.64,1.24,15,0.23831602952649583,0.6409070367979341,15.111324491388107
CAMP06078,2025-03-11,2025-03-22,Social,232993,14793,4731,1513,2805.87,6407.37,1.28,11,0.18967552220644898,0.5930818008877615,10.227810450888935
CAMP06079,2025-02-13,2025-02-19,Email,85922,3448,346,94,2823.78,7164.84,1.54,6,0.8189617169373551,8.16121387283237,2.726218097447796
CAMP06080,2025-07-19,2025-07-25,Social,69761,1547,303,154,1945.77,2750.97,0.41,6,1.257769877181642,6.421683168316831,9.95475113122172
CAMP06081,2025-06-01,2025-06-11,Display,62276,5104,1522,658,4526.35,8730.65,0.93,10,0.8868240595611286,2.9739487516425758,12.891849529780563
CAMP06082,2025-03-27,2025-04-07,Social,242538,12508,2900,1087,2594.57,7032.24,1.71,11,0.2074328429804925,0.8946793103448276,8.690438119603455
CAMP06083,2025-01-19,2025-01-26,Display,109389,8234,2229,607,1376.14,3318.43,1.41,7,0.16712897741073598,0.6173799910273666,7.371872722856448
CAMP06084,2025-04-11,2025-04-19,Influencer,210645,2418,823,360,4138.24,11422.33,1.76,8,1.7114309346567411,5.02823815309842,14.888337468982629
CAMP06085,2025-04-05,2025-04-12,Display,74721,1248,489,220,4745.85,9047.7,0.91,7,3.8027644230769235,9.705214723926382,17.628205128205128
CAMP06086,2025-09-11,2025-09-22,Display,41994,1084,173,67,1287.23,3258.96,1.53,11,1.1874815498154982,7.440635838150289,6.180811808118081
CAMP06087,2025-12-23,2026-01-03,Display,123569,2501,533,186,3065.8,4696.72,0.53,11,1.225829668132747,5.7519699812382745,7.4370251899240305
CAMP06088,2025-01-30,2025-02-07,Influencer,12692,345,122,66,2984.0,8162.97,1.74,8,8.649275362318841,24.459016393442624,19.130434782608695
CAMP06089,2025-09-06,2025-09-17,Search,131728,9455,3170,1527,3087.14,4918.95,0.59,11,0.32650872554204124,0.9738611987381703,16.15018508725542
CAMP06090,2025-02-02,2025-02-11,Display,208413,2965,1170,400,2864.75,4816.21,0.68,9,0.9661888701517707,2.4485042735042737,13.490725126475548
CAMP06091,2025-08-17,2025-08-22,Search,234565,3145,1120,489,590.87,1438.96,1.44,5,0.1878759936406995,0.5275625,15.548489666136724
CAMP06092,2025-01-12,2025-01-26,Email,167750,2155,500,146,2121.18,5293.44,1.5,14,0.98430626450116,4.24236,6.7749419953596295
CAMP06093,2025-04-28,2025-05-06,Social,100106,7286,2183,446,4930.01,5448.67,0.11,8,0.6766415042547351,2.258364635822263,6.121328575349986
CAMP06094,2025-12-16,2025-12-27,Search,279937,16306,7401,4052,532.2,692.04,0.3,11,0.032638292653011165,0.07190920145926227,24.849748558812706
CAMP06095,2025-06-04,2025-06-10,Email,162614,7044,1228,647,3381.21,5069.87,0.5,6,0.48001277683134586,2.753428338762215,9.18512208972175
CAMP06096,2025-09-03,2025-09-09,Social,91169,6455,1618,737,4482.07,13445.01,2.0,6,0.6943563129357087,2.7701297898640296,11.41750580945004
CAMP06097,2025-11-28,2025-12-03,Display,282781,16917,7387,3874,1083.22,2865.0,1.64,5,0.06403144765620382,0.14663868958981996,22.900041378495008
CAMP06098,2025-09-04,2025-09-10,Display,90331,962,236,120,4031.86,9797.8,1.43,6,4.1911226611226615,17.08415254237288,12.474012474012476
CAMP06099,2025-01-29,2025-02-12,Display,79774,6818,1806,982,1284.7,3760.16,1.93,14,0.18842769140510415,0.7113510520487265,14.403050748019947
CAMP06100,2025-06-10,2025-06-22,Influencer,228757,9497,2162,1203,248.86,590.89,1.37,12,0.02620406444140255,0.11510638297872341,12.667158049910498
CAMP06101,2025-08-23,2025-09-07,Influencer,126170,5798,2665,1405,2653.55,6324.18,1.38,15,0.45766643670231116,0.9957035647279551,24.232493963435665
CAMP06102,2025-07-09,2025-07-21,Influencer,59947,4820,1760,951,3583.28,10020.13,1.8,12,0.7434190871369295,2.0359545454545454,19.730290456431536
CAMP06103,2025-04-27,2025-05-09,Influencer,130334,3497,641,256,1065.01,1708.18,0.6,12,0.3045496139548184,1.6614820592823714,7.320560480411782
CAMP06104,2025-09-28,2025-10-03,Email,214033,2334,933,450,445.11,446.68,0.0,5,0.190706940874036,0.47707395498392285,19.28020565552699
CAMP06105,2025-09-15,2025-09-20,Email,92138,8457,975,324,2811.95,6832.74,1.43,5,0.3324997043868984,2.884051282051282,3.8311457963816955
CAMP06106,2025-06-29,2025-07-13,Display,281820,15639,4043,2201,823.83,1081.05,0.31,14,0.05267792058315749,0.2037670046994806,14.073789884263698
CAMP06107,2025-06-21,2025-06-29,Social,250573,10388,4819,2618,1003.14,1579.42,0.57,8,0.0965671929149018,0.20816351940236563,25.202156334231805
CAMP06108,2025-10-01,2025-10-11,Influencer,69758,5839,2194,496,3546.93,9381.66,1.65,10,0.6074550436718615,1.6166499544211486,8.494605240623395
CAMP06109,2025-09-16,2025-09-28,Social,161750,2000,834,282,3099.32,7921.34,1.56,12,1.54966,3.7162110311750602,14.099999999999998
CAMP06110,2025-05-15,2025-05-21,Email,54962,1550,732,196,4740.17,9241.19,0.95,6,3.0581741935483873,6.475642076502733,12.645161290322582
CAMP06111,2025-06-20,2025-06-27,Influencer,213563,5120,2098,533,1684.74,2036.3,0.21,7,0.32905078125,0.80302192564347,10.41015625
CAMP06112,2025-07-29,2025-08-08,Email,144340,11028,1493,546,1150.51,1836.93,0.6,10,0.10432626042800144,0.7706028131279303,4.951033732317737
CAMP06113,2025-08-24,2025-09-07,Email,111212,4235,814,366,3313.13,6464.11,0.95,14,0.7823211334120426,4.070184275184276,8.642266824085006
CAMP06114,2025-07-05,2025-07-13,Search,161673,12862,3858,1302,4862.79,12333.77,1.54,8,0.3780741719794744,1.260443234836703,10.122842481729124
CAMP06115,2025-12-30,2026-01-05,Email,206047,2829,298,96,2812.05,8350.17,1.97,6,0.9940084835630966,9.436409395973154,3.3934252386002126
CAMP06116,2025-04-05,2025-04-16,Display,53139,3439,1203,286,1539.7,3466.12,1.25,11,0.4477173596975865,1.2798836242726517,8.316371038092468
CAMP06117,2025-01-11,2025-01-19,Email,149299,5768,2093,739,4561.3,5048.1,0.11,8,0.7907940360610264,2.179311992355471,12.812066574202497
CAMP06118,2025-03-09,2025-03-21,Influencer,231125,6199,2346,911,3090.94,4457.95,0.44,12,0.49861913211808356,1.317536231884058,14.695918696563961
CAMP06119,2025-07-29,2025-08-10,Display,100238,8370,2697,969,1142.37,1735.34,0.52,12,0.13648387096774192,0.42357063403781975,11.577060931899641
CAMP06120,2025-07-15,2025-07-26,Email,76925,3623,1017,480,4753.12,10784.23,1.27,11,1.3119293403256969,4.673667649950835,13.248688931824454
CAMP06121,2025-04-08,2025-04-22,Display,50229,3086,1364,430,1437.75,1490.73,0.04,14,0.4658943616331821,1.0540689149560116,13.933895009721322
CAMP06122,2025-04-03,2025-04-16,Email,226000,2932,1193,580,4502.57,9064.2,1.01,13,1.5356650750341063,3.774157585917854,19.781718963165076
CAMP06123,2025-01-22,2025-01-30,Display,292412,23757,8194,4532,3111.47,9307.77,1.99,8,0.130970661278781,0.3797254088357334,19.076482720882264
CAMP06124,2025-06-21,2025-07-02,Social,67448,2415,285,124,2562.97,6503.16,1.54,11,1.061271221532091,8.992877192982455,5.134575569358178
CAMP06125,2025-05-14,2025-05-28,Search,202940,14694,5548,1972,1729.58,4390.96,1.54,14,0.11770654688988702,0.31174837779379955,13.420443718524568
CAMP06126,2025-01-25,2025-02-08,Display,11300,886,286,77,682.37,1699.63,1.49,14,0.7701693002257336,2.3859090909090908,8.690744920993227
CAMP06127,2025-07-04,2025-07-09,Influencer,219266,4503,1699,973,1299.58,3075.84,1.37,5,0.2886031534532534,0.7649087698646262,21.607817010881632
CAMP06128,2025-03-26,2025-04-03,Search,44934,1645,369,184,1721.94,2749.48,0.6,8,1.0467720364741642,4.666504065040651,11.185410334346505
CAMP06129,2025-02-24,2025-03-02,Search,161892,12159,4994,1491,1514.81,3886.72,1.57,6,0.12458343613784027,0.3033259911894273,12.26252158894646
CAMP06130,2025-09-08,2025-09-21,Email,231514,7152,1910,497,459.3,1052.61,1.29,13,0.06421979865771812,0.24047120418848167,6.94910514541387
CAMP06131,2025-05-24,2025-06-02,Display,6867,592,271,59,2940.93,4287.31,0.46,9,4.967787162162162,10.852140221402214,9.966216216216216
CAMP06132,2025-12-17,2025-12-24,Search,99117,3774,534,147,2428.38,7183.15,1.96,7,0.643449920508744,4.54752808988764,3.8950715421303657
CAMP06133,2025-06-16,2025-06-24,Influencer,140714,6502,1910,941,621.67,1845.77,1.97,8,0.09561211934789295,0.32548167539267014,14.47247000922793
CAMP06134,2025-08-12,2025-08-22,Influencer,107190,2034,370,167,2372.88,4147.38,0.75,10,1.1666076696165193,6.41318918918919,8.210422812192723
CAMP06135,2025-08-08,2025-08-22,Influencer,13352,310,87,51,486.93,1220.43,1.51,14,1.570741935483871,5.596896551724138,16.451612903225808
CAMP06136,2025-06-28,2025-07-03,Email,138108,4804,1160,381,4664.49,11020.95,1.36,5,0.9709596169858451,4.021112068965517,7.930890924229808
CAMP06137,2025-04-29,2025-05-10,Social,200164,2882,1214,624,1369.49,2968.81,1.17,11,0.47518736988202637,1.1280807248764415,21.65163081193616
CAMP06138,2025-09-22,2025-10-04,Display,19722,539,89,22,3651.64,4972.45,0.36,12,6.774842300556586,41.02966292134831,4.081632653061225
CAMP06139,2025-05-30,2025-06-10,Search,152258,7126,2419,1028,1331.12,2576.64,0.94,11,0.1867976424361493,0.5502769739561802,14.426045467302833
CAMP06140,2025-08-03,2025-08-14,Display,254320,11240,2951,1141,2425.11,5965.44,1.46,11,0.21575711743772244,0.82179261267367,10.151245551601424
CAMP06141,2025-07-16,2025-07-29,Search,96487,2690,826,442,4673.0,13910.01,1.98,13,1.7371747211895912,5.657384987893463,16.431226765799256
CAMP06142,2025-02-11,2025-02-19,Email,194969,3361,1296,622,4371.27,9735.83,1.23,8,1.3005861350788457,3.3728935185185187,18.50639690568283
CAMP06143,2025-02-22,2025-03-05,Display,269425,10408,2527,701,3916.52,9808.42,1.5,11,0.3762990007686395,1.5498694103680253,6.735203689469639
CAMP06144,2025-11-26,2025-12-09,Email,101231,7803,1925,1142,3971.94,11231.79,1.83,13,0.5090272971933871,2.0633454545454546,14.635396642317058
CAMP06145,2025-09-08,2025-09-17,Email,264965,14813,1936,1024,4134.96,9210.89,1.23,9,0.2791439951394046,2.135826446280992,6.912846823735908
CAMP06146,2025-10-22,2025-10-28,Display,63054,6003,1925,658,3738.92,9455.88,1.53,6,0.6228419123771448,1.942296103896104,10.961186073629852
CAMP06147,2025-09-28,2025-10-07,Display,118052,2666,711,377,4494.59,8612.19,0.92,9,1.6858927231807952,6.321504922644164,14.141035258814705
CAMP06148,2025-05-03,2025-05-11,Search,189391,5427,2306,1343,1816.15,2876.39,0.58,8,0.3346508199742031,0.7875758889852559,24.74663718444813
CAMP06149,2025-12-05,2025-12-17,Influencer,152098,5357,1476,820,2678.03,5318.78,0.99,12,0.49991226432704877,1.8143834688346885,15.307074855329475
CAMP06150,2025-09-23,2025-10-02,Email,106185,1186,579,244,3267.43,3848.77,0.18,9,2.755,5.643229706390328,20.57335581787521
CAMP06151,2025-12-14,2025-12-27,Social,169943,16128,2721,1172,1069.2,3057.91,1.86,13,0.06629464285714286,0.3929437706725469,7.26686507936508
CAMP06152,2025-01-29,2025-02-11,Search,164242,8225,1701,412,2565.99,4159.1,0.62,13,0.31197446808510637,1.5085185185185184,5.009118541033435
CAMP06153,2025-02-04,2025-02-11,Search,114970,6133,1574,418,707.99,1360.8,0.92,7,0.1154394260557639,0.44980304955527317,6.815587803684983
CAMP06154,2025-01-06,2025-01-20,Influencer,68455,1657,278,164,3097.04,7144.12,1.31,14,1.8690645745322871,11.14043165467626,9.897404948702475
CAMP06155,2025-04-21,2025-05-01,Influencer,105481,9339,4566,2319,578.34,1161.88,1.01,10,0.06192740122068744,0.1266622864651774,24.83135239318985
CAMP06156,2025-10-21,2025-10-31,Email,222493,16094,5735,1205,2566.43,4017.9,0.57,10,0.15946501801913757,0.4475030514385353,7.48726233378899
CAMP06157,2025-03-18,2025-03-26,Search,100264,4895,511,214,2362.07,7012.0,1.97,8,0.4825474974463739,4.622446183953033,4.371807967313585
CAMP06158,2025-12-15,2025-12-30,Search,210335,18723,6204,2097,647.78,1746.8,1.7,15,0.034598087913261764,0.10441328175370729,11.200128184585804
CAMP06159,2025-05-27,2025-06-10,Social,44828,4101,1691,548,2252.75,2715.86,0.21,14,0.5493172396976347,1.3321998817267888,13.362594489148988
CAMP06160,2025-03-08,2025-03-15,Email,50329,727,87,36,3421.25,5935.11,0.73,7,4.705983493810179,39.32471264367816,4.951856946354883
CAMP06161,2025-01-08,2025-01-13,Email,199278,4132,1368,448,3014.1,4185.34,0.39,5,0.7294530493707647,2.2032894736842104,10.842207163601161
CAMP06162,2025-05-02,2025-05-13,Influencer,160780,2007,501,150,2344.43,4588.86,0.96,11,1.1681265570503239,4.679500998003991,7.473841554559043
CAMP06163,2025-12-06,2025-12-15,Email,283100,17652,5870,3375,1888.23,2676.74,0.42,9,0.10696974847042828,0.32167461669505965,19.119646498980288
CAMP06164,2025-06-24,2025-07-08,Social,220044,6516,1309,282,381.2,619.28,0.62,14,0.058502148557397174,0.2912146676852559,4.327808471454881
CAMP06165,2025-06-28,2025-07-09,Email,108250,9314,3412,1277,4783.9,9767.75,1.04,11,0.513624651062916,1.4020808909730362,13.71054326819841
CAMP06166,2025-03-26,2025-03-31,Display,92745,4816,1774,717,2073.27,2670.72,0.29,5,0.4304962624584718,1.1686978579481397,14.887873754152825
CAMP06167,2025-02-14,2025-02-26,Display,215340,18388,5806,2182,2140.74,5826.86,1.72,12,0.1164204916249728,0.36871167757492246,11.86643463128127
CAMP06168,2025-05-16,2025-05-23,Social,67809,4068,1909,883,728.88,1257.54,0.73,7,0.1791740412979351,0.38181246726034573,21.705998033431662
CAMP06169,2025-12-09,2025-12-20,Influencer,92964,7590,3520,740,2710.07,7665.7,1.83,11,0.35705797101449277,0.76990625,9.749670619235836
CAMP06170,2025-01-16,2025-01-23,Search,9089,395,47,26,4898.18,5192.95,0.06,7,12.400455696202533,104.21659574468086,6.582278481012659
CAMP06171,2025-11-29,2025-12-06,Email,297932,28328,6117,2447,1339.82,3407.7,1.54,7,0.04729666760802033,0.21903220532940984,8.63809658288619
CAMP06172,2025-07-14,2025-07-28,Influencer,97959,6861,1685,710,1635.35,4464.35,1.73,14,0.2383544672788223,0.9705341246290801,10.34834572219793
CAMP06173,2025-01-09,2025-01-22,Influencer,84535,5375,656,252,1257.45,3733.55,1.97,13,0.23394418604651163,1.916844512195122,4.688372093023256
CAMP06174,2025-11-12,2025-11-18,Email,255180,10644,3293,1244,4346.27,5492.55,0.26,6,0.40833051484404365,1.3198511995141209,11.687335588124766
CAMP06175,2025-11-30,2025-12-08,Search,79478,7498,823,226,2428.53,4535.27,0.87,8,0.3238903707655375,2.9508262454434995,3.0141371032275273
CAMP06176,2025-11-29,2025-12-09,Email,139322,5628,2089,839,4135.27,10423.43,1.52,10,0.7347672352523099,1.9795452369554813,14.907604832977967
CAMP06177,2025-11-23,2025-11-30,Search,263303,22440,2268,835,4265.43,8646.53,1.03,7,0.19008155080213904,1.8807010582010584,3.7210338680926913
CAMP06178,2025-01-15,2025-01-29,Social,60714,2816,317,122,3770.54,9960.19,1.64,14,1.3389701704545454,11.894447949526814,4.332386363636364
CAMP06179,2025-11-23,2025-12-07,Search,203866,16114,6985,1435,1379.12,4092.96,1.97,14,0.08558520541144346,0.1974402290622763,8.905299739357082
CAMP06180,2025-04-12,2025-04-23,Influencer,243478,22416,4506,1137,272.79,685.6,1.51,11,0.012169432548179872,0.06053928095872171,5.072269807280514
CAMP06181,2025-08-14,2025-08-25,Social,254570,13213,1750,884,802.12,1992.77,1.48,11,0.06070687958828427,0.4583542857142857,6.6903806856883365
CAMP06182,2025-10-05,2025-10-14,Display,259528,14884,3866,1421,3515.05,7507.41,1.14,9,0.2361629938188659,0.9092214174857735,9.547164740661113
CAMP06183,2025-04-23,2025-04-30,Social,60509,2404,289,143,3728.7,7182.68,0.93,7,1.5510399334442595,12.902076124567474,5.9484193011647255
CAMP06184,2025-01-01,2025-01-07,Search,277912,4147,1659,445,3855.25,10293.69,1.67,6,0.9296479382686279,2.3238396624472575,10.730648661683144
CAMP06185,2025-09-23,2025-10-01,Social,69684,4788,1425,682,1295.45,1898.81,0.47,8,0.27056182121971595,0.9090877192982456,14.243943191311612
CAMP06186,2025-07-27,2025-08-04,Social,23167,481,154,48,849.88,2314.14,1.72,8,1.7669022869022868,5.518701298701298,9.97920997920998
CAMP06187,2025-04-20,2025-05-05,Display,186317,7800,3129,1508,4623.0,12365.18,1.67,15,0.5926923076923077,1.4774688398849474,19.333333333333332
CAMP06188,2025-07-19,2025-07-31,Search,261051,10821,4477,1050,3354.64,8300.64,1.47,12,0.3100120136771093,0.7493053383962475,9.703354588300526
CAMP06189,2025-11-02,2025-11-14,Influencer,222524,5249,810,270,3735.62,8934.74,1.39,12,0.7116822251857496,4.611876543209877,5.143836921318346
CAMP06190,2025-01-12,2025-01-21,Social,272261,19059,4042,1001,560.13,569.18,0.02,9,0.02938926491421376,0.13857743691241958,5.252111863161761
CAMP06191,2025-12-11,2025-12-21,Email,266870,6862,1168,527,2121.05,6322.51,1.98,10,0.3091008452346255,1.8159674657534248,7.679976683182746
CAMP06192,2025-07-07,2025-07-19,Influencer,233910,18724,2277,812,410.21,731.74,0.78,12,0.021908246101260413,0.18015371102327624,4.336680196539201
CAMP06193,2025-06-03,2025-06-08,Social,282066,9148,2881,661,3322.98,5847.27,0.76,5,0.3632466112811544,1.1534120097188476,7.225623087013555
CAMP06194,2025-11-30,2025-12-09,Influencer,62861,2253,450,184,2497.86,7435.49,1.98,9,1.108681757656458,5.550800000000001,8.166888592987128
CAMP06195,2025-10-06,2025-10-14,Email,207728,8503,1374,288,2312.17,3430.75,0.48,8,0.27192402681406563,1.682802037845706,3.3870398682817826
CAMP06196,2025-06-20,2025-06-28,Influencer,7477,177,53,27,4524.25,13148.66,1.91,8,25.560734463276837,85.36320754716981,15.254237288135593
CAMP06197,2025-05-14,2025-05-29,Influencer,273281,13413,4742,2728,3726.58,6597.47,0.77,15,0.2778334451651383,0.7858667229017292,20.33847759636174
CAMP06198,2025-01-25,2025-01-31,Email,103346,1780,727,380,4824.84,5772.3,0.2,6,2.710584269662921,6.636643741403026,21.34831460674157
CAMP06199,2025-01-18,2025-02-01,Email,133823,6482,693,402,326.72,668.52,1.05,14,0.05040419623572972,0.4714574314574315,6.201789571120025
CAMP06200,2025-07-09,2025-07-14,Email,254201,10318,3203,1789,3116.82,7519.2,1.41,5,0.3020759837177748,0.973093974399001,17.338631517735994
CAMP06201,2025-05-21,2025-05-31,Display,144667,5850,1209,674,3188.06,7071.46,1.22,10,0.5449675213675214,2.636939619520265,11.521367521367521
CAMP06202,2025-02-12,2025-02-23,Email,161974,11250,5587,1665,230.06,668.17,1.9,11,0.02044977777777778,0.04117773402541614,14.799999999999999
CAMP06203,2025-11-30,2025-12-09,Influencer,51261,4060,660,193,3956.7,6993.23,0.77,9,0.9745566502463053,5.995,4.753694581280788
CAMP06204,2025-10-11,2025-10-23,Email,93266,3920,1078,564,852.71,1606.51,0.88,12,0.2175280612244898,0.7910111317254175,14.387755102040817
CAMP06205,2025-05-26,2025-06-08,Social,179181,6017,2936,1164,3536.23,5275.57,0.49,13,0.5877064982549444,1.2044380108991826,19.345188632208743
CAMP06206,2025-11-11,2025-11-26,Email,68039,3707,686,395,285.34,615.1,1.16,15,0.07697329376854599,0.4159475218658892,10.655516590234692
CAMP06207,2025-11-15,2025-11-30,Email,64737,5236,2213,1236,3107.07,8946.17,1.88,15,0.5934052711993889,1.4040081337550836,23.605805958747137
